,Accuracy,Optimiser,Hidden_Layer,Hidden_Layer1,Hidden_Layer2,Batch,F1_score,F1_score_,FN,FN_,FP,FP_,N_ReCall,N_ReCall_,P_ReCall,P_ReCall_,TN,TN_,TP,TP_
2682,48.631951212882996,adam,24,13,25,10,0.69,0.4,124.0,29.0,28.0,553.0,0.9752212389380531,0.38962472406181015,0.5724137931034483,0.8722466960352423,1102.0,353.0,166.0,198.0
2683,42.80670881271362,sgd,24,13,25,10,0.56,0.4,164.0,11.0,32.0,637.0,0.9716814159292035,0.2969094922737307,0.43448275862068964,0.9515418502202643,1098.0,269.0,126.0,216.0
2684,67.69638061523438,adam,24,13,27,10,0.63,0.49,142.0,49.0,35.0,317.0,0.9690265486725663,0.6501103752759382,0.5103448275862069,0.7841409691629956,1095.0,589.0,148.0,178.0
2685,71.93292379379272,sgd,24,13,27,10,0.37,0.53,223.0,46.0,10.0,272.0,0.9911504424778761,0.6997792494481236,0.23103448275862068,0.7973568281938326,1120.0,634.0,67.0,181.0
2686,39.36451971530914,adam,24,13,29,10,0.63,0.39,139.0,9.0,37.0,678.0,0.9672566371681416,0.25165562913907286,0.5206896551724138,0.960352422907489,1093.0,228.0,151.0,218.0
2687,49.33803975582123,sgd,24,13,29,10,0.5,0.41,182.0,27.0,33.0,547.0,0.9707964601769912,0.39624724061810157,0.3724137931034483,0.8810572687224669,1097.0,359.0,108.0,200.0
2688,51.89761519432068,adam,24,15,3,10,0.62,0.42,152.0,31.0,16.0,514.0,0.9858407079646018,0.4326710816777042,0.47586206896551725,0.8634361233480177,1114.0,392.0,138.0,196.0
2689,59.046781063079834,sgd,24,15,3,10,0.46,0.46,195.0,31.0,29.0,433.0,0.9743362831858408,0.522075055187638,0.3275862068965517,0.8634361233480177,1101.0,473.0,95.0,196.0
2690,48.631951212882996,adam,24,15,5,10,0.62,0.42,129.0,20.0,71.0,562.0,0.9371681415929204,0.37969094922737306,0.5551724137931034,0.9118942731277533,1059.0,344.0,161.0,207.0
2691,48.36716651916504,sgd,24,15,5,10,0.61,0.42,133.0,18.0,67.0,567.0,0.9407079646017699,0.3741721854304636,0.5413793103448276,0.920704845814978,1063.0,339.0,157.0,209.0
2692,45.98411321640015,adam,24,15,7,10,0.67,0.4,119.0,22.0,52.0,590.0,0.9539823008849557,0.3487858719646799,0.5896551724137931,0.9030837004405287,1078.0,316.0,171.0,205.0
2693,60.3706955909729,sgd,24,15,7,10,0.47,0.46,186.0,38.0,46.0,411.0,0.95929203539823,0.5463576158940397,0.3586206896551724,0.8325991189427313,1084.0,495.0,104.0,189.0
2694,45.45454680919647,adam,24,15,9,10,0.68,0.38,126.0,39.0,26.0,579.0,0.9769911504424779,0.3609271523178808,0.5655172413793104,0.8281938325991189,1104.0,327.0,164.0,188.0
2695,71.40335440635681,sgd,24,15,9,10,0.38,0.52,219.0,54.0,14.0,270.0,0.9876106194690265,0.7019867549668874,0.24482758620689654,0.762114537444934,1116.0,636.0,71.0,173.0
2696,46.954986453056335,adam,24,15,11,10,0.61,0.4,148.0,26.0,31.0,575.0,0.9725663716814159,0.36534216335540837,0.4896551724137931,0.8854625550660793,1099.0,331.0,142.0,201.0
2697,55.51632642745972,sgd,24,15,11,10,0.54,0.44,174.0,28.0,23.0,476.0,0.9796460176991151,0.4746136865342163,0.4,0.8766519823788547,1107.0,430.0,116.0,199.0
2698,38.74669075012207,adam,24,15,13,10,0.64,0.38,131.0,13.0,46.0,681.0,0.95929203539823,0.24834437086092714,0.5482758620689655,0.9427312775330396,1084.0,225.0,159.0,214.0
2699,42.718446254730225,sgd,24,15,13,10,0.54,0.39,169.0,20.0,35.0,629.0,0.9690265486725663,0.3057395143487859,0.41724137931034483,0.9118942731277533,1095.0,277.0,121.0,207.0
2700,45.10149955749512,adam,24,15,15,10,0.64,0.4,140.0,19.0,30.0,603.0,0.9734513274336283,0.3344370860927152,0.5172413793103449,0.9162995594713657,1100.0,303.0,150.0,208.0
2701,22.683142125606537,sgd,24,15,15,10,0.39,0.0,22.0,0.0,820.0,876.0,0.2743362831858407,0.033112582781456956,0.9241379310344827,1.0,310.0,30.0,268.0,227.0
2702,45.98411321640015,adam,24,15,17,10,0.75,0.4,97.0,20.0,35.0,592.0,0.9690265486725663,0.3465783664459161,0.6655172413793103,0.9118942731277533,1095.0,314.0,193.0,207.0
2703,47.21977114677429,sgd,24,15,17,10,0.53,0.41,155.0,15.0,87.0,583.0,0.9230088495575222,0.3565121412803532,0.46551724137931033,0.933920704845815,1043.0,323.0,135.0,212.0
2704,53.39806079864502,adam,24,15,19,10,0.63,0.43,147.0,29.0,19.0,499.0,0.9831858407079646,0.4492273730684327,0.49310344827586206,0.8722466960352423,1111.0,407.0,143.0,198.0
2705,40.51191508769989,sgd,24,15,19,10,0.53,0.39,147.0,10.0,105.0,664.0,0.9070796460176991,0.2671081677704194,0.49310344827586206,0.9559471365638766,1025.0,242.0,143.0,217.0
2706,55.604588985443115,adam,24,15,21,10,0.71,0.44,116.0,31.0,23.0,472.0,0.9796460176991151,0.47902869757174393,0.6,0.8634361233480177,1107.0,434.0,174.0,196.0
2707,34.863194823265076,sgd,24,15,21,10,0.54,0.37,99.0,9.0,231.0,729.0,0.7955752212389381,0.19536423841059603,0.6586206896551724,0.960352422907489,899.0,177.0,191.0,218.0
2708,50.1323938369751,adam,24,15,23,10,0.66,0.42,132.0,25.0,29.0,540.0,0.9743362831858408,0.40397350993377484,0.5448275862068965,0.8898678414096917,1101.0,366.0,158.0,202.0
2709,26.83142125606537,sgd,24,15,23,10,0.44,0.0,48.0,3.0,563.0,826.0,0.5017699115044247,0.08830022075055188,0.8344827586206897,0.986784140969163,567.0,80.0,242.0,224.0
2710,54.89850044250488,adam,24,15,25,10,0.69,0.44,120.0,28.0,32.0,483.0,0.9716814159292035,0.46688741721854304,0.5862068965517241,0.8766519823788547,1098.0,423.0,170.0,199.0
2711,56.04589581489563,sgd,24,15,25,10,0.45,0.44,201.0,32.0,14.0,466.0,0.9876106194690265,0.4856512141280353,0.30689655172413793,0.8590308370044053,1116.0,440.0,89.0,195.0
2712,47.131508588790894,adam,24,15,27,10,0.66,0.41,136.0,22.0,25.0,577.0,0.9778761061946902,0.3631346578366446,0.5310344827586206,0.9030837004405287,1105.0,329.0,154.0,205.0
2713,57.63459801673889,sgd,24,15,27,10,0.55,0.46,171.0,26.0,25.0,454.0,0.9778761061946902,0.4988962472406181,0.4103448275862069,0.8854625550660793,1105.0,452.0,119.0,201.0
2714,57.369816303253174,adam,24,15,29,10,0.68,0.45,132.0,26.0,18.0,457.0,0.984070796460177,0.4955849889624724,0.5448275862068965,0.8854625550660793,1112.0,449.0,158.0,201.0
2715,56.398940086364746,sgd,24,15,29,10,0.45,0.44,197.0,30.0,29.0,464.0,0.9743362831858408,0.4878587196467991,0.32068965517241377,0.8678414096916299,1101.0,442.0,93.0,197.0
2716,44.57193315029144,adam,24,17,3,10,0.69,0.4,95.0,21.0,77.0,607.0,0.9318584070796461,0.33002207505518766,0.6724137931034483,0.9074889867841409,1053.0,299.0,195.0,206.0
2717,56.663721799850464,sgd,24,17,3,10,0.45,0.44,202.0,37.0,16.0,454.0,0.9858407079646018,0.4988962472406181,0.30344827586206896,0.8370044052863436,1114.0,452.0,88.0,190.0
2718,42.89496839046478,adam,24,17,5,10,0.66,0.39,129.0,23.0,38.0,624.0,0.9663716814159292,0.31125827814569534,0.5551724137931034,0.8986784140969163,1092.0,282.0,161.0,204.0
2719,30.89143931865692,sgd,24,17,5,10,0.57,0.36,77.0,8.0,239.0,775.0,0.7884955752212389,0.1445916114790287,0.7344827586206897,0.9647577092511013,891.0,131.0,213.0,219.0
2720,49.33803975582123,adam,24,17,7,10,0.64,0.41,145.0,31.0,16.0,543.0,0.9858407079646018,0.40066225165562913,0.5,0.8634361233480177,1114.0,363.0,145.0,196.0
2721,27.007943391799927,sgd,24,17,7,10,0.44,0.0,73.0,4.0,469.0,823.0,0.5849557522123894,0.09161147902869757,0.7482758620689656,0.9823788546255506,661.0,83.0,217.0,223.0
2722,43.2480126619339,adam,24,17,9,10,0.7,0.39,126.0,21.0,16.0,622.0,0.9858407079646018,0.31346578366445915,0.5655172413793104,0.9074889867841409,1114.0,284.0,164.0,206.0
2723,62.22418546676636,sgd,24,17,9,10,0.46,0.47,197.0,38.0,20.0,390.0,0.9823008849557522,0.5695364238410596,0.32068965517241377,0.8325991189427313,1110.0,516.0,93.0,189.0
2724,60.5472207069397,adam,24,17,11,10,0.7,0.47,111.0,26.0,41.0,421.0,0.963716814159292,0.5353200883002207,0.6172413793103448,0.8854625550660793,1089.0,485.0,179.0,201.0
2725,52.78022885322571,sgd,24,17,11,10,0.48,0.43,187.0,26.0,37.0,509.0,0.9672566371681416,0.4381898454746137,0.35517241379310344,0.8854625550660793,1093.0,397.0,103.0,201.0
2726,58.075904846191406,adam,24,17,13,10,0.71,0.47,119.0,20.0,22.0,455.0,0.9805309734513274,0.4977924944812362,0.5896551724137931,0.9118942731277533,1108.0,451.0,171.0,207.0
2727,29.655781388282776,sgd,24,17,13,10,0.5,0.36,94.0,5.0,291.0,792.0,0.7424778761061946,0.12582781456953643,0.6758620689655173,0.9779735682819384,839.0,114.0,196.0,222.0
2728,51.72109603881836,adam,24,17,15,10,0.7,0.42,119.0,25.0,26.0,522.0,0.9769911504424779,0.423841059602649,0.5896551724137931,0.8898678414096917,1104.0,384.0,171.0,202.0
2729,23.565754294395447,sgd,24,17,15,10,0.43,0.0,65.0,3.0,537.0,863.0,0.5247787610619469,0.04746136865342163,0.7758620689655172,0.986784140969163,593.0,43.0,225.0,224.0
2730,38.92321288585663,adam,24,17,17,10,0.68,0.38,129.0,17.0,24.0,675.0,0.9787610619469026,0.25496688741721857,0.5551724137931034,0.9251101321585903,1106.0,231.0,161.0,210.0
2731,63.63636255264282,sgd,24,17,17,10,0.47,0.48,195.0,39.0,17.0,373.0,0.9849557522123894,0.5883002207505519,0.3275862068965517,0.8281938325991189,1113.0,533.0,95.0,188.0
2732,44.04236674308777,adam,24,17,19,10,0.67,0.4,126.0,18.0,36.0,616.0,0.968141592920354,0.3200883002207506,0.5655172413793104,0.920704845814978,1094.0,290.0,164.0,209.0
2733,44.6601927280426,sgd,24,17,19,10,0.52,0.4,170.0,18.0,49.0,609.0,0.9566371681415929,0.32781456953642385,0.41379310344827586,0.920704845814978,1081.0,297.0,120.0,209.0
2734,44.92497742176056,adam,24,17,21,10,0.62,0.4,149.0,21.0,22.0,603.0,0.9805309734513274,0.3344370860927152,0.4862068965517241,0.9074889867841409,1108.0,303.0,141.0,206.0
2735,54.98676300048828,sgd,24,17,21,10,0.5,0.44,184.0,25.0,24.0,485.0,0.9787610619469026,0.46467991169977924,0.36551724137931035,0.8898678414096917,1106.0,421.0,106.0,202.0
2736,39.36451971530914,adam,24,17,23,10,0.66,0.38,105.0,13.0,86.0,674.0,0.9238938053097345,0.2560706401766004,0.6379310344827587,0.9427312775330396,1044.0,232.0,185.0,214.0
2737,50.66195726394653,sgd,24,17,23,10,0.51,0.41,187.0,31.0,13.0,528.0,0.988495575221239,0.41721854304635764,0.35517241379310344,0.8634361233480177,1117.0,378.0,103.0,196.0
2738,47.66107797622681,adam,24,17,25,10,0.68,0.4,121.0,28.0,36.0,565.0,0.968141592920354,0.37637969094922735,0.5827586206896552,0.8766519823788547,1094.0,341.0,169.0,199.0
2739,52.51544713973999,sgd,24,17,25,10,0.51,0.43,185.0,23.0,20.0,515.0,0.9823008849557522,0.4315673289183223,0.3620689655172414,0.8986784140969163,1110.0,391.0,105.0,204.0
2740,60.017651319503784,adam,24,17,27,10,0.72,0.47,116.0,29.0,22.0,424.0,0.9805309734513274,0.5320088300220751,0.6,0.8722466960352423,1108.0,482.0,174.0,198.0
2741,53.751105070114136,sgd,24,17,27,10,0.53,0.43,176.0,27.0,25.0,497.0,0.9778761061946902,0.45143487858719644,0.3931034482758621,0.8810572687224669,1105.0,409.0,114.0,200.0
2742,56.22242093086243,adam,24,17,29,10,0.67,0.44,138.0,29.0,15.0,467.0,0.9867256637168141,0.4845474613686534,0.5241379310344828,0.8722466960352423,1115.0,439.0,152.0,198.0
2743,66.54898524284363,sgd,24,17,29,10,0.41,0.48,212.0,55.0,9.0,324.0,0.9920353982300885,0.6423841059602649,0.2689655172413793,0.7577092511013216,1121.0,582.0,78.0,172.0
2744,42.54192411899567,adam,24,19,3,10,0.67,0.39,128.0,19.0,35.0,632.0,0.9690265486725663,0.30242825607064017,0.5586206896551724,0.9162995594713657,1095.0,274.0,162.0,208.0
2745,28.949689865112305,sgd,24,19,3,10,0.48,0.36,67.0,5.0,414.0,800.0,0.6336283185840708,0.11699779249448124,0.7689655172413793,0.9779735682819384,716.0,106.0,223.0,222.0
2746,49.16151762008667,adam,24,19,5,10,0.65,0.41,136.0,24.0,28.0,552.0,0.9752212389380531,0.39072847682119205,0.5310344827586206,0.8942731277533039,1102.0,354.0,154.0,203.0
2747,48.19064438343048,sgd,24,19,5,10,0.54,0.41,169.0,23.0,34.0,564.0,0.9699115044247788,0.37748344370860926,0.41724137931034483,0.8986784140969163,1096.0,342.0,121.0,204.0
2748,56.57546520233154,adam,24,19,7,10,0.64,0.45,131.0,23.0,45.0,469.0,0.9601769911504425,0.48233995584988965,0.5482758620689655,0.8986784140969163,1085.0,437.0,159.0,204.0
2749,51.36805176734924,sgd,24,19,7,10,0.56,0.43,162.0,22.0,40.0,529.0,0.9646017699115044,0.41611479028697573,0.4413793103448276,0.9030837004405287,1090.0,377.0,128.0,205.0
2750,52.51544713973999,adam,24,19,9,10,0.69,0.43,123.0,27.0,30.0,511.0,0.9734513274336283,0.4359823399558499,0.5758620689655173,0.8810572687224669,1100.0,395.0,167.0,200.0
2751,69.90291476249695,sgd,24,19,9,10,0.45,0.51,203.0,49.0,14.0,292.0,0.9876106194690265,0.6777041942604857,0.3,0.7841409691629956,1116.0,614.0,87.0,178.0
2752,52.60370969772339,adam,24,19,11,10,0.72,0.43,108.0,23.0,35.0,514.0,0.9690265486725663,0.4326710816777042,0.6275862068965518,0.8986784140969163,1095.0,392.0,182.0,204.0
2753,60.19417643547058,sgd,24,19,11,10,0.49,0.46,186.0,34.0,27.0,417.0,0.9761061946902655,0.5397350993377483,0.3586206896551724,0.8502202643171806,1103.0,489.0,104.0,193.0
2754,57.19329118728638,adam,24,19,13,10,0.66,0.44,141.0,34.0,14.0,451.0,0.9876106194690265,0.5022075055187638,0.5137931034482759,0.8502202643171806,1116.0,455.0,149.0,193.0
2755,39.36451971530914,sgd,24,19,13,10,0.51,0.38,159.0,13.0,88.0,674.0,0.9221238938053097,0.2560706401766004,0.4517241379310345,0.9427312775330396,1042.0,232.0,131.0,214.0
2756,49.602824449539185,adam,24,19,15,10,0.66,0.41,137.0,26.0,20.0,545.0,0.9823008849557522,0.3984547461368653,0.5275862068965518,0.8854625550660793,1110.0,361.0,153.0,201.0
2757,62.40070462226868,sgd,24,19,15,10,0.43,0.47,206.0,37.0,20.0,389.0,0.9823008849557522,0.5706401766004415,0.2896551724137931,0.8370044052863436,1110.0,517.0,84.0,190.0
2758,55.86937069892883,adam,24,19,17,10,0.67,0.44,126.0,28.0,38.0,472.0,0.9663716814159292,0.47902869757174393,0.5655172413793104,0.8766519823788547,1092.0,434.0,164.0,199.0
2759,43.512797355651855,sgd,24,19,17,10,0.52,0.4,123.0,12.0,187.0,628.0,0.8345132743362832,0.3068432671081678,0.5758620689655173,0.947136563876652,943.0,278.0,167.0,215.0
2760,47.837600111961365,adam,24,19,19,10,0.63,0.41,131.0,18.0,53.0,573.0,0.9530973451327434,0.3675496688741722,0.5482758620689655,0.920704845814978,1077.0,333.0,159.0,209.0
2761,64.43071365356445,sgd,24,19,19,10,0.42,0.48,207.0,39.0,26.0,364.0,0.9769911504424779,0.5982339955849889,0.28620689655172415,0.8281938325991189,1104.0,542.0,83.0,188.0
2762,50.66195726394653,adam,24,19,21,10,0.67,0.41,105.0,29.0,81.0,530.0,0.9283185840707965,0.41501103752759383,0.6379310344827587,0.8722466960352423,1049.0,376.0,185.0,198.0
2763,53.927624225616455,sgd,24,19,21,10,0.49,0.43,190.0,31.0,21.0,491.0,0.9814159292035398,0.45805739514348787,0.3448275862068966,0.8634361233480177,1109.0,415.0,100.0,196.0
2764,51.279789209365845,adam,24,19,23,10,0.68,0.42,129.0,24.0,26.0,528.0,0.9769911504424779,0.41721854304635764,0.5551724137931034,0.8942731277533039,1104.0,378.0,161.0,203.0
2765,63.72462511062622,sgd,24,19,23,10,0.46,0.48,201.0,37.0,9.0,374.0,0.9920353982300885,0.58719646799117,0.30689655172413793,0.8370044052863436,1121.0,532.0,89.0,190.0
2766,49.77934658527374,adam,24,19,25,10,0.64,0.42,118.0,20.0,74.0,549.0,0.9345132743362832,0.39403973509933776,0.593103448275862,0.9118942731277533,1056.0,357.0,172.0,207.0
2767,54.10414934158325,sgd,24,19,25,10,0.48,0.44,192.0,26.0,20.0,494.0,0.9823008849557522,0.45474613686534215,0.33793103448275863,0.8854625550660793,1110.0,412.0,98.0,201.0
2768,51.01500153541565,adam,24,19,27,10,0.6,0.41,162.0,33.0,11.0,522.0,0.9902654867256637,0.423841059602649,0.4413793103448276,0.8546255506607929,1119.0,384.0,128.0,194.0
2769,56.487202644348145,sgd,24,19,27,10,0.46,0.44,198.0,32.0,16.0,461.0,0.9858407079646018,0.4911699779249448,0.31724137931034485,0.8590308370044053,1114.0,445.0,92.0,195.0
2770,52.250659465789795,adam,24,19,29,10,0.69,0.42,119.0,29.0,33.0,512.0,0.9707964601769912,0.434878587196468,0.5896551724137931,0.8722466960352423,1097.0,394.0,171.0,198.0
2771,45.45454680919647,sgd,24,19,29,10,0.53,0.4,174.0,23.0,29.0,595.0,0.9743362831858408,0.3432671081677704,0.4,0.8986784140969163,1101.0,311.0,116.0,204.0
2772,52.868491411209106,adam,24,21,3,10,0.67,0.43,123.0,26.0,39.0,508.0,0.9654867256637168,0.4392935982339956,0.5758620689655173,0.8854625550660793,1091.0,398.0,167.0,201.0
2773,54.810237884521484,sgd,24,21,3,10,0.44,0.44,206.0,29.0,9.0,483.0,0.9920353982300885,0.46688741721854304,0.2896551724137931,0.8722466960352423,1121.0,423.0,84.0,198.0
2774,53.30979824066162,adam,24,21,5,10,0.7,0.42,114.0,36.0,34.0,493.0,0.9699115044247788,0.45584988962472406,0.6068965517241379,0.8414096916299559,1096.0,413.0,176.0,191.0
2775,49.07325804233551,sgd,24,21,5,10,0.53,0.42,175.0,20.0,30.0,557.0,0.9734513274336283,0.3852097130242826,0.39655172413793105,0.9118942731277533,1100.0,349.0,115.0,207.0
2776,41.21800661087036,adam,24,21,7,10,0.66,0.39,128.0,17.0,39.0,649.0,0.9654867256637168,0.2836644591611479,0.5586206896551724,0.9251101321585903,1091.0,257.0,162.0,210.0
2777,51.279789209365845,sgd,24,21,7,10,0.5,0.43,183.0,15.0,32.0,537.0,0.9716814159292035,0.40728476821192056,0.3689655172413793,0.933920704845815,1098.0,369.0,107.0,212.0
2778,45.189762115478516,adam,24,21,9,10,0.67,0.41,117.0,11.0,53.0,610.0,0.9530973451327434,0.32671081677704195,0.596551724137931,0.9515418502202643,1077.0,296.0,173.0,216.0
2779,60.2824330329895,sgd,24,21,9,10,0.46,0.46,198.0,33.0,16.0,417.0,0.9858407079646018,0.5397350993377483,0.31724137931034485,0.8546255506607929,1114.0,489.0,92.0,194.0
2780,43.601059913635254,adam,24,21,11,10,0.66,0.4,124.0,13.0,48.0,626.0,0.9575221238938053,0.3090507726269316,0.5724137931034483,0.9427312775330396,1082.0,280.0,166.0,214.0
2781,53.751105070114136,sgd,24,21,11,10,0.52,0.44,176.0,24.0,34.0,500.0,0.9699115044247788,0.4481236203090508,0.3931034482758621,0.8942731277533039,1096.0,406.0,114.0,203.0
2782,48.10238182544708,adam,24,21,13,10,0.65,0.41,138.0,23.0,25.0,565.0,0.9778761061946902,0.37637969094922735,0.5241379310344828,0.8986784140969163,1105.0,341.0,152.0,204.0
2783,50.485438108444214,sgd,24,21,13,10,0.43,0.41,208.0,36.0,10.0,525.0,0.9911504424778761,0.4205298013245033,0.2827586206896552,0.8414096916299559,1120.0,381.0,82.0,191.0
2784,51.80935859680176,adam,24,21,15,10,0.67,0.43,130.0,20.0,30.0,526.0,0.9734513274336283,0.4194260485651214,0.5517241379310345,0.9118942731277533,1100.0,380.0,160.0,207.0
2785,66.90202951431274,sgd,24,21,15,10,0.41,0.49,211.0,44.0,15.0,331.0,0.9867256637168141,0.6346578366445916,0.27241379310344827,0.8061674008810573,1115.0,575.0,79.0,183.0
2786,52.51544713973999,adam,24,21,17,10,0.69,0.43,119.0,28.0,33.0,510.0,0.9707964601769912,0.4370860927152318,0.5896551724137931,0.8766519823788547,1097.0,396.0,171.0,199.0
2787,45.278021693229675,sgd,24,21,17,10,0.6,0.4,153.0,18.0,33.0,602.0,0.9707964601769912,0.3355408388520971,0.4724137931034483,0.920704845814978,1097.0,304.0,137.0,209.0
2788,45.45454680919647,adam,24,21,19,10,0.58,0.4,165.0,20.0,18.0,598.0,0.984070796460177,0.33995584988962474,0.43103448275862066,0.9118942731277533,1112.0,308.0,125.0,207.0
2789,59.929388761520386,sgd,24,21,19,10,0.49,0.45,187.0,41.0,31.0,413.0,0.9725663716814159,0.5441501103752759,0.35517241379310344,0.8193832599118943,1099.0,493.0,103.0,186.0
2790,55.604588985443115,adam,24,21,21,10,0.67,0.45,124.0,25.0,36.0,478.0,0.968141592920354,0.47240618101545256,0.5724137931034483,0.8898678414096917,1094.0,428.0,166.0,202.0
2791,25.242719054222107,sgd,24,21,21,10,0.45,0.0,33.0,4.0,591.0,843.0,0.47699115044247786,0.0695364238410596,0.8862068965517241,0.9823788546255506,539.0,63.0,257.0,223.0
2792,55.604588985443115,adam,24,21,23,10,0.68,0.45,119.0,24.0,43.0,479.0,0.9619469026548673,0.47130242825607066,0.5896551724137931,0.8942731277533039,1087.0,427.0,171.0,203.0
2793,51.10326409339905,sgd,24,21,23,10,0.52,0.43,182.0,17.0,16.0,537.0,0.9858407079646018,0.40728476821192056,0.3724137931034483,0.9251101321585903,1114.0,369.0,108.0,210.0
2794,55.78111410140991,adam,24,21,25,10,0.67,0.44,111.0,31.0,62.0,470.0,0.9451327433628318,0.48123620309050774,0.6172413793103448,0.8634361233480177,1068.0,436.0,179.0,196.0
2795,38.481906056404114,sgd,24,21,25,10,0.52,0.38,131.0,12.0,158.0,685.0,0.8601769911504424,0.24392935982339956,0.5482758620689655,0.947136563876652,972.0,221.0,159.0,215.0
2796,45.01323997974396,adam,24,21,27,10,0.69,0.4,111.0,16.0,49.0,607.0,0.9566371681415929,0.33002207505518766,0.6172413793103448,0.9295154185022027,1081.0,299.0,179.0,211.0
2797,52.162402868270874,sgd,24,21,27,10,0.54,0.43,174.0,21.0,22.0,521.0,0.9805309734513274,0.4249448123620309,0.4,0.9074889867841409,1108.0,385.0,116.0,206.0
2798,38.128861784935,adam,24,21,29,10,0.63,0.37,145.0,18.0,26.0,683.0,0.9769911504424779,0.24613686534216336,0.5,0.920704845814978,1104.0,223.0,145.0,209.0
2799,51.279789209365845,sgd,24,21,29,10,0.51,0.43,151.0,21.0,121.0,531.0,0.8929203539823009,0.4139072847682119,0.4793103448275862,0.9074889867841409,1009.0,375.0,139.0,206.0
2800,55.95763325691223,adam,24,23,3,10,0.67,0.45,124.0,25.0,40.0,474.0,0.9646017699115044,0.4768211920529801,0.5724137931034483,0.8898678414096917,1090.0,432.0,166.0,202.0
2801,67.07855463027954,sgd,24,23,3,10,0.43,0.5,206.0,41.0,15.0,332.0,0.9867256637168141,0.6335540838852097,0.2896551724137931,0.8193832599118943,1115.0,574.0,84.0,186.0
2802,63.01853656768799,adam,24,23,5,10,0.71,0.46,123.0,47.0,16.0,372.0,0.9858407079646018,0.5894039735099338,0.5758620689655173,0.7929515418502202,1114.0,534.0,167.0,180.0
2803,62.04766035079956,sgd,24,23,5,10,0.45,0.47,196.0,39.0,31.0,391.0,0.9725663716814159,0.5684326710816777,0.32413793103448274,0.8281938325991189,1099.0,515.0,94.0,188.0
2804,43.512797355651855,adam,24,23,7,10,0.65,0.39,136.0,25.0,31.0,615.0,0.9725663716814159,0.3211920529801324,0.5310344827586206,0.8898678414096917,1099.0,291.0,154.0,202.0
2805,49.33803975582123,sgd,24,23,7,10,0.56,0.41,160.0,27.0,41.0,547.0,0.963716814159292,0.39624724061810157,0.4482758620689655,0.8810572687224669,1089.0,359.0,130.0,200.0
2806,54.89850044250488,adam,24,23,9,10,0.68,0.45,122.0,22.0,33.0,489.0,0.9707964601769912,0.4602649006622517,0.5793103448275863,0.9030837004405287,1097.0,417.0,168.0,205.0
2807,58.78199338912964,sgd,24,23,9,10,0.5,0.46,185.0,25.0,28.0,442.0,0.9752212389380531,0.5121412803532008,0.3620689655172414,0.8898678414096917,1102.0,464.0,105.0,202.0
2808,55.78111410140991,adam,24,23,11,10,0.63,0.45,155.0,21.0,5.0,480.0,0.995575221238938,0.47019867549668876,0.46551724137931033,0.9074889867841409,1125.0,426.0,135.0,206.0
2809,75.72815418243408,sgd,24,23,11,10,0.41,0.54,211.0,65.0,19.0,210.0,0.9831858407079646,0.7682119205298014,0.27241379310344827,0.7136563876651982,1111.0,696.0,79.0,162.0
2810,55.51632642745972,adam,24,23,13,10,0.69,0.45,128.0,19.0,20.0,485.0,0.9823008849557522,0.46467991169977924,0.5586206896551724,0.9162995594713657,1110.0,421.0,162.0,208.0
2811,63.19505572319031,sgd,24,23,13,10,0.4,0.48,216.0,36.0,6.0,381.0,0.9946902654867257,0.5794701986754967,0.25517241379310346,0.8414096916299559,1124.0,525.0,74.0,191.0
2812,40.77669978141785,adam,24,23,15,10,0.68,0.38,126.0,17.0,31.0,654.0,0.9725663716814159,0.2781456953642384,0.5655172413793104,0.9251101321585903,1099.0,252.0,164.0,210.0
2813,54.54545617103577,sgd,24,23,15,10,0.49,0.44,184.0,25.0,40.0,490.0,0.9646017699115044,0.45916114790286977,0.36551724137931035,0.8898678414096917,1090.0,416.0,106.0,202.0
2814,56.04589581489563,adam,24,23,17,10,0.66,0.44,141.0,28.0,14.0,470.0,0.9876106194690265,0.48123620309050774,0.5137931034482759,0.8766519823788547,1116.0,436.0,149.0,199.0
2815,56.22242093086243,sgd,24,23,17,10,0.47,0.45,192.0,26.0,29.0,470.0,0.9743362831858408,0.48123620309050774,0.33793103448275863,0.8854625550660793,1101.0,436.0,98.0,201.0
2816,48.01412224769592,adam,24,23,19,10,0.7,0.41,106.0,23.0,53.0,566.0,0.9530973451327434,0.37527593818984545,0.6344827586206897,0.8986784140969163,1077.0,340.0,184.0,204.0
2817,64.78375792503357,sgd,24,23,19,10,0.44,0.48,204.0,41.0,15.0,358.0,0.9867256637168141,0.6048565121412803,0.296551724137931,0.8193832599118943,1115.0,548.0,86.0,186.0
2818,43.3362752199173,adam,24,23,21,10,0.68,0.39,113.0,20.0,50.0,622.0,0.9557522123893806,0.31346578366445915,0.6103448275862069,0.9118942731277533,1080.0,284.0,177.0,207.0
2819,50.22065043449402,sgd,24,23,21,10,0.51,0.42,162.0,26.0,82.0,538.0,0.9274336283185841,0.40618101545253865,0.4413793103448276,0.8854625550660793,1048.0,368.0,128.0,201.0
2820,57.45807886123657,adam,24,23,23,10,0.68,0.46,125.0,23.0,32.0,459.0,0.9716814159292035,0.49337748344370863,0.5689655172413793,0.8986784140969163,1098.0,447.0,165.0,204.0
2821,60.812002420425415,sgd,24,23,23,10,0.45,0.47,197.0,30.0,30.0,414.0,0.9734513274336283,0.543046357615894,0.32068965517241377,0.8678414096916299,1100.0,492.0,93.0,197.0
